_id,movieId,title,genres,fileImage,,,
"ObjectId(""5aef41cc04dd5631c0b30fd5"")",2703,Great Gatsby, The (2013),Drama,GreatGatsbyThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b30fd6"")",2704,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,StarTrekIntoDarkness2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fd7"")",2705,Wish You Were Here (2012),Drama|Mystery,WishYouWereHere2012.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fd8"")",2706,Internship, The (2013),Comedy,InternshipThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b30fd9"")",2707,Only God Forgives (2013),Drama|Thriller,OnlyGodForgives2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fda"")",2708,Hangover Part III, The (2013),Comedy,HangoverPartIIIThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b30fdb"")",2709,Fast & Furious 6 (Fast and the Furious 6, The) (2013),Action|Crime|Thriller|IMAX,FastFurious6FastandtheFurious6The2013.png,,
"ObjectId(""5aef41cc04dd5631c0b30fdc"")",2710,Epic (2013),Adventure|Animation|Fantasy,Epic2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fdd"")",2711,Past, The (Le passé) (2013),Drama|Mystery|Romance,PastTheLepassé2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b30fde"")",2712,Broken Circle Breakdown, The (2012),Drama,BrokenCircleBreakdownThe2012.jpg,,
"ObjectId(""5aef41cc04dd5631c0b30fdf"")",2713,Frances Ha (2012),Comedy|Drama,FrancesHa2012.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fe0"")",2714,Behind the Candelabra (2013),Drama,BehindtheCandelabra2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fe1"")",2715,After Earth (2013),Action|Adventure|Sci-Fi|IMAX,AfterEarth2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fe2"")",2716,Now You See Me (2013),Crime|Mystery|Thriller,NowYouSeeMe2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fe3"")",2717,Lovelace (2013),Drama,Lovelace2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fe4"")",2718,Way, Way Back, The (2013),Comedy|Drama,WayWayBackThe2013.jpg,
"ObjectId(""5aef41cc04dd5631c0b30fe5"")",2719,Foxfire (2012),Drama,Foxfire2012.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fe6"")",2720,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,ManofSteel2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fe7"")",2721,Kings of Summer, The (2013),Comedy,KingsofSummerThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b30fe8"")",2722,Bling Ring, The (2013),Crime|Drama,BlingRingThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b30fe9"")",2723,Monsters University (2013),Adventure|Animation|Comedy,MonstersUniversity2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fea"")",2724,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation,FullmetalAlchemistTheSacredStarofMilos2011.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30feb"")",2725,Not Suitable for Children (2012),Comedy|Romance,NotSuitableforChildren2012.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fec"")",2726,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX,PacificRim2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fed"")",2727,Best Offer, The (Migliore offerta, La) (2013),Thriller,BestOfferTheMiglioreoffertaLa2013.jpg,
"ObjectId(""5aef41cc04dd5631c0b30fee"")",2728,World War Z (2013),Action|Drama|Horror|IMAX,WorldWarZ2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fef"")",2729,Elysium (2013),Action|Drama|Sci-Fi|IMAX,Elysium2013.bTsxMTE3NTI5MTtqOzE3NzY5OzEyMDA7ODAwOzEyMDA,,,
"ObjectId(""5aef41cc04dd5631c0b30ff0"")",2730,What Maisie Knew (2012),Drama,WhatMaisieKnew2012.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30ff1"")",2731,American Mary (2012),Horror|Thriller,AmericanMary2012.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30ff2"")",2732,White House Down (2013),Action|Drama|Thriller|IMAX,WhiteHouseDown2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30ff3"")",2733,World's End, The (2013),Action|Comedy|Sci-Fi,WorldsEndThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b30ff4"")",2734,Heat, The (2013),Action|Comedy|Crime,HeatThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b30ff5"")",2735,Lone Ranger, The (2013),Action|Adventure|Western|IMAX,LoneRangerThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b30ff6"")",2736,Passion (2012),Crime|Drama|Mystery|Thriller,Passion2012.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30ff7"")",2737,Knot, The (2012),Comedy|Romance,KnotThe2012.jpg,,
"ObjectId(""5aef41cc04dd5631c0b30ff8"")",2738,The Spectacular Now (2013),Comedy|Drama|Romance,TheSpectacularNow2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30ff9"")",2739,Lifeguard, The (2013),Comedy|Drama,LifeguardThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b30ffa"")",2740,Sharknado (2013),Sci-Fi,Sharknado2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30ffb"")",2741,Fruitvale Station (2013),Drama,FruitvaleStation2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30ffc"")",2742,R.I.P.D. (2013),Action|Comedy|Fantasy,RIPD2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30ffd"")",2743,Justice League: The Flashpoint Paradox (2013),Action|Adventure|Animation|Fantasy|Sci-Fi,JusticeLeagueTheFlashpointParadox2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30ffe"")",2744,Joker (2012),Comedy,Joker2012.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b30fff"")",2745,Conjuring, The (2013),Horror|Thriller,ConjuringThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31000"")",2746,Angel Named Billy, An (2007),Drama,AngelNamedBillyAn2007.bTsxMTU0NTQzNztqOzE3NzczOzEyMDA7NjY2Ozg4OA,,
"ObjectId(""5aef41cc04dd5631c0b31001"")",2747,Wolverine, The (2013),Action|Adventure|Fantasy|Sci-Fi,WolverineThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31002"")",2748,Drinking Buddies (2013),Comedy|Drama|Romance,DrinkingBuddies2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31003"")",2749,Red 2 (2013),Action|Comedy|Crime|Thriller,Red22013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31004"")",2750,Coffee Town (2013),Comedy,CoffeeTown2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31005"")",2751,Revenge for Jolly! (2012),Comedy|Drama,RevengeforJolly2012.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31006"")",2752,2 Guns (2013),Action|Comedy|Crime,2Guns2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31007"")",2753,Blue Jasmine (2013),Drama,BlueJasmine2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31008"")",2754,Great Beauty, The (Grande Bellezza, La) (2013),Comedy|Drama,GreatBeautyTheGrandeBellezzaLa2013.jpg,
"ObjectId(""5aef41cc04dd5631c0b31009"")",2755,Louis C.K.: Oh My God (2013),Comedy,LouisCKOhMyGod2013.png,,,
"ObjectId(""5aef41cc04dd5631c0b3100a"")",2756,Alan Partridge: Alpha Papa (2013),Comedy,AlanPartridgeAlphaPapa2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3100b"")",2757,Man of Tai Chi (2013),Action|IMAX,ManofTaiChi2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3100c"")",2758,We're the Millers (2013),Comedy|Crime,WeretheMillers2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3100d"")",2759,Grown Ups 2 (2013),Comedy,GrownUps22013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3100e"")",2760,Kick-Ass 2 (2013),Action|Comedy|Crime,KickAss22013.bTsxMTE3NTIxMDtqOzE3NzY5OzEyMDA7ODAwOzEyMDA,,,
"ObjectId(""5aef41cc04dd5631c0b3100f"")",2761,Riddick (2013),Action|Sci-Fi|Thriller|IMAX,Riddick2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31010"")",2762,Planes (2013),Adventure|Animation|Comedy,Planes2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31011"")",2763,Wind Rises, The (Kaze tachinu) (2013),Animation|Drama|Romance,WindRisesTheKazetachinu2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31012"")",2764,Jobs (2013),Drama,Jobs2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31013"")",2765,Mortal Instruments: City of Bones, The (2013),Action|Adventure|Drama|IMAX,MortalInstrumentsCityofBonesThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31014"")",2766,Touchy Feely (2013),Drama,TouchyFeely2013.jpeg,,,
"ObjectId(""5aef41cc04dd5631c0b31015"")",2767,Lee Daniels' The Butler (2013),Drama,LeeDanielsTheButler2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31016"")",2768,In a World... (2013),Comedy,InaWorld2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31017"")",2769,About Time (2013),Drama|Fantasy|Romance,AboutTime2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31018"")",2770,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi,JusticeLeagueCrisisonTwoEarths2010.png,,,
"ObjectId(""5aef41cc04dd5631c0b31019"")",2771,Frozen Ground, The (2013),Crime|Drama|Thriller,FrozenGroundThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b3101a"")",2772,You're Next (2011),Horror|Thriller,YoureNext2011.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3101b"")",2773,Tidal Wave (2009),Drama,TidalWave2009.bTsxMjEyNTY2MDtqOzE3NjkwOzEyMDA7Mjg0OzQwNQ,,,
"ObjectId(""5aef41cc04dd5631c0b3101c"")",2774,Chicago 8, The (2011),Drama,Chicago8The2011.jpg,,
"ObjectId(""5aef41cc04dd5631c0b3101d"")",2775,Getaway (2013),Action|Crime,Getaway2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3101e"")",2776,Gravity (2013),Action|Sci-Fi|IMAX,Gravity2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3101f"")",2777,What If (2013),Comedy|Drama|Romance,WhatIf2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31020"")",2778,Prisoners (2013),Drama|Mystery|Thriller,Prisoners2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31021"")",2779,Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013),Drama|Thriller,OutoftheFurnaceDusttoDustLowDwellerThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31022"")",2780,Austenland (2013),Comedy|Romance,Austenland2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31023"")",2781,Rush (2013),Action|Drama,Rush2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31024"")",2782,Family, The (2013),Action|Comedy|Crime,FamilyThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31025"")",2783,Short Term 12 (2013),Drama,ShortTerm122013.bTsxMTE3MTg4ODtqOzE3NzY5OzEyMDA7NTA5Ozc1NQ,,,
"ObjectId(""5aef41cc04dd5631c0b31026"")",2784,To Do List, The (2013),Comedy,ToDoListThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31027"")",2785,Inescapable (2012),Action|Drama|War,Inescapable2012.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31028"")",2786,Nebraska (2013),Adventure|Drama,Nebraska2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31029"")",2787,Enough Said (2013),Comedy|Drama|Romance,EnoughSaid2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3102a"")",2788,Don Jon (2013),Comedy|Drama|Romance,DonJon2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3102b"")",2789,Mood Indigo (L'écume des jours) (2013),Drama|Fantasy,MoodIndigoLécumedesjours2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3102c"")",2790,Crystal Fairy & the Magical Cactus and 2012 (2013),Adventure|Comedy,CrystalFairytheMagicalCactusand20122013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3102d"")",2791,Runner Runner (2013),Crime|Drama|Thriller,RunnerRunner2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3102e"")",2792,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance,BlueIstheWarmestColorLaviedAdèle2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3102f"")",2793,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,CaptainPhillips2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31030"")",2794,Machete Kills (Machete 2) (2013),Action|Crime|Thriller,MacheteKillsMachete22013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31031"")",2795,Filth (2013),Comedy|Crime|Drama,Filth2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31032"")",2796,Just Wright (2010),Comedy|Romance,JustWright2010.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31033"")",2797,Carrie (2013),Drama|Horror,Carrie2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31034"")",2798,Counselor, The (2013),Crime|Drama|Thriller,CounselorThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31035"")",2799,Congress, The (2013),Animation|Sci-Fi,CongressThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31036"")",2800,12 Years a Slave (2013),Drama,12YearsaSlave2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31037"")",2801,All Is Lost (2013),Action|Adventure|Drama,AllIsLost2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31038"")",2802,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX,EndersGame2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31039"")",2803,Blue Umbrella, The (2013),Animation,BlueUmbrellaThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b3103a"")",2804,Jackass Presents: Bad Grandpa (2013),Comedy,JackassPresentsBadGrandpa2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3103b"")",2805,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX,ThorTheDarkWorld2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3103c"")",2806,Dallas Buyers Club (2013),Drama,DallasBuyersClub2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3103d"")",2807,Marc Maron: Thinky Pain (2013),Comedy,MarcMaronThinkyPain2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3103e"")",2808,Selfish Giant, The (2013),Drama,SelfishGiantThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b3103f"")",2809,Pieta (2013),Drama,Pieta2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31040"")",2810,Last Vegas (2013),Comedy|Drama|Romance,LastVegas2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31041"")",2811,Absent (Ausente) (2011),Drama|Thriller,AbsentAusente2011.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31042"")",2812,Philomena (2013),Comedy|Drama,Philomena2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31043"")",2813,Ida (2013),Drama,Ida2013.jpeg,,,
"ObjectId(""5aef41cc04dd5631c0b31044"")",2814,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy,OnePieceFilmStrongWorld2009.bTsxMTE1ODMzNTtqOzE3NzY5OzEyMDA7MTI1MDsxNzE5,,,
"ObjectId(""5aef41cc04dd5631c0b31045"")",2815,One Piece Film Z (2012),Action|Adventure|Animation|Fantasy,OnePieceFilmZ2012.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31046"")",2816,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX,TheHungerGamesCatchingFire2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31047"")",2817,Hobbit: The Desolation of Smaug, The (2013),Adventure|Fantasy|IMAX,HobbitTheDesolationofSmaugThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31048"")",2818,47 Ronin (2013),Action|Adventure|Fantasy,47Ronin2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31049"")",2819,Delivery Man (2013),Comedy,DeliveryMan2013.bTsxMTE3NDU2MztqOzE3NzY5OzEyMDA7NTI2Ozc1NQ,,,
"ObjectId(""5aef41cc04dd5631c0b3104a"")",2820,Charlie Countryman (2013),Action|Comedy|Romance,CharlieCountryman2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3104b"")",2821,Day of the Doctor, The (2013),Adventure|Drama|Sci-Fi,DayoftheDoctorThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b3104c"")",2822,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance,Frozen2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3104d"")",2823,Trigun: Badlands Rumble (2010),Action|Animation|Sci-Fi|Western,TrigunBadlandsRumble2010.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3104e"")",2824,Inside Llewyn Davis (2013),Drama,InsideLlewynDavis2013.png,,,
"ObjectId(""5aef41cc04dd5631c0b3104f"")",2825,Wolf of Wall Street, The (2013),Comedy|Crime|Drama,WolfofWallStreetThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31050"")",2826,Mandela: Long Walk to Freedom (2013),Drama,MandelaLongWalktoFreedom2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31051"")",2827,Grave Encounters 2 (2012),Horror,GraveEncounters22012.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31052"")",2828,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama,Evangelion30YouCanNotRedo2012.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31053"")",2829,All is Bright (2013),Comedy|Drama,AllisBright2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31054"")",2830,American Hustle (2013),Crime|Drama,AmericanHustle2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31055"")",2831,Secret Life of Walter Mitty, The (2013),Adventure|Comedy|Drama,SecretLifeofWalterMittyThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31056"")",2832,Her (2013),Drama|Romance|Sci-Fi,Her2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31057"")",2833,Dead Set (2008),Comedy|Drama|Horror,DeadSet2008.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31058"")",2834,Lone Survivor (2013),Action|Drama|Thriller|War,LoneSurvivor2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31059"")",2835,Geography Club (2013),Comedy|Drama|Romance,GeographyClub2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3105a"")",2836,Saving Mr. Banks (2013),Comedy|Drama,SavingMrBanks2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3105b"")",2837,Oldboy (2013),Action|Drama|Mystery,Oldboy2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3105c"")",2838,Anchorman 2: The Legend Continues (2013),Comedy,Anchorman2TheLegendContinues2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3105d"")",2839,Snowpiercer (2013),Action|Drama|Sci-Fi,Snowpiercer2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3105e"")",2840,Wrong Cops (2013),Comedy|Crime,WrongCops2013.bTsxMTE3NTAwMDtqOzE3NzY5OzEyMDA7NTI4Ozc1NQ,,,
"ObjectId(""5aef41cc04dd5631c0b3105f"")",2841,Punk's Dead: SLC Punk! 2 (2014),Comedy,PunksDeadSLCPunk22014.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31060"")",2842,Fireworks Wednesday (Chaharshanbe-soori) (2006),Drama|Mystery|Romance,FireworksWednesdayChaharshanbesoori2006.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31061"")",2843,Am Ende eiens viel zu kurzen Tages (Death of a superhero) (2011),Animation|Drama,AmEndeeiensvielzukurzenTagesDeathofasuperhero2011.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31062"")",2844,Borgman (2013),Thriller,Borgman2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31063"")",2845,Grudge Match (2013),Comedy,GrudgeMatch2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31064"")",2846,Paranormal Activity: The Marked Ones (2014),Horror|Thriller,ParanormalActivityTheMarkedOnes2014.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31065"")",2847,Only Lovers Left Alive (2013),Drama|Horror|Romance,OnlyLoversLeftAlive2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31066"")",2848,Bad Karma (2012),Thriller,BadKarma2012.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31067"")",2849,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX,DragonBallZBattleofGods2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31068"")",2850,Like Father, Like Son (Soshite chichi ni naru) (2013),Drama,LikeFatherLikeSonSoshitechichininaru2013.jpeg,,
"ObjectId(""5aef41cc04dd5631c0b31069"")",2851,Ride Along (2014),Action|Comedy,RideAlong2014.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3106a"")",2852,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX,JackRyanShadowRecruit2014.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3106b"")",2853,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,Divergent2014.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3106c"")",2854,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Drama,HotelChevalierPart1ofTheDarjeelingLimited2007.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3106d"")",2855,Atrocious (2010),Horror|Thriller,Atrocious2010.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3106e"")",2856,Dark Touch (2013),Horror,DarkTouch2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3106f"")",2857,Yeh Jawaani Hai Deewani (2013),Comedy|Drama|Musical|Romance,YehJawaaniHaiDeewani2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31070"")",2858,Big Bang Theory, The (2007-),Comedy,BigBangTheoryThe2007.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31071"")",2859,String, The (Le fil) (2009),Drama,StringTheLefil2009.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31072"")",2860,Drift (2013),Drama,Drift2013.bTsxMTE3MTU4NDtqOzE3NzY5OzEyMDA7MTUwMjsyMTQw,,,
"ObjectId(""5aef41cc04dd5631c0b31073"")",2861,I, Frankenstein (2014),Action|Fantasy|Sci-Fi|IMAX,IFrankenstein2014.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31074"")",2862,Generation Kill (2008),Drama|War,GenerationKill2008.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31075"")",2863,Better Living Through Chemistry (2014),Comedy|Drama,BetterLivingThroughChemistry2014.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31076"")",2864,Nymphomaniac: Volume I (2013),Drama,NymphomaniacVolumeI2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31077"")",2865,Enemy (2013),Mystery|Thriller,Enemy2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31078"")",2866,Wonder Woman (2009),Action|Adventure|Animation|Fantasy,WonderWoman2009.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31079"")",2867,Monuments Men, The (2014),Action|Drama|War,MonumentsMenThe2014.jpg,,
"ObjectId(""5aef41cc04dd5631c0b3107a"")",2868,RoboCop (2014),Action|Crime|Sci-Fi|IMAX,RoboCop2014.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3107b"")",2869,Art of the Steal, The (2013),Crime,ArtoftheStealThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b3107c"")",2870,Nymphomaniac: Volume II (2013),Drama|Mystery,NymphomaniacVolumeII2013.bTsxMTE3NjA1NTtqOzE3NzY5OzEyMDA7ODA5ODsxMjAwMA,,,
"ObjectId(""5aef41cc04dd5631c0b3107d"")",2871,Knights of Badassdom (2013),Adventure|Comedy|Fantasy,KnightsofBadassdom2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3107e"")",2872,Four, The (Si da ming bu) (2012),Action|Crime|Fantasy,FourTheSidamingbu2012.jpg,,
"ObjectId(""5aef41cc04dd5631c0b3107f"")",2873,Venus in Fur (La Vénus à la fourrure) (2013),Drama,VenusinFurLaVénusàlafourrure2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31080"")",2874,Date and Switch (2014),Comedy,DateandSwitch2014.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31081"")",2875,Zero Theorem, The (2013),Drama|Fantasy|Sci-Fi,ZeroTheoremThe2013.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31082"")",2876,Winter's Tale (2014),Drama|Fantasy|Mystery,WintersTale2014.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31083"")",2877,Cold Comes the Night (2013),Crime|Drama|Thriller,ColdComestheNight2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31084"")",2878,Someone Marry Barry (2014),Comedy,SomeoneMarryBarry2014.bTsxMTE3NjAyNztqOzE3NzY5OzEyMDA7Mjg0OzQwNQ,,,
"ObjectId(""5aef41cc04dd5631c0b31085"")",2879,Gerontophilia (2013),Comedy|Romance,Gerontophilia2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31086"")",2880,About Last Night (2014),Comedy|Romance,AboutLastNight2014.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31087"")",2881,Grand Budapest Hotel, The (2014),Comedy|Drama,GrandBudapestHotelThe2014.jpg,,
"ObjectId(""5aef41cc04dd5631c0b31088"")",2882,That Awkward Moment (2014),Comedy|Romance,ThatAwkwardMoment2014.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b31089"")",2883,Interstellar (2014),Sci-Fi|IMAX,Interstellar2014.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3108a"")",2884,Welcome to the Jungle (2013),Comedy,WelcometotheJungle2013.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3108b"")",2885,Non-Stop (2014),Action|Mystery|Thriller,NonStop2014.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3108c"")",2886,300: Rise of an Empire (2014),Action|Drama|War|IMAX,300RiseofanEmpire2014.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3108d"")",2887,Obvious Child (2014),Comedy|Romance,ObviousChild2014.jpg,,,
"ObjectId(""5aef41cc04dd5631c0b3108e"")",2888,Cheap Thrills (2013),Comedy|Thriller,CheapThrills2013.jpg,,,
